time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.739999999999987,2.0515648996391347,-17.86095816302147,25.464935860547815,5.426535485462134,5.999317017834652,0.0,2.5435292225158537,-13.665536230355903,-0.45803190528081755,-0.24112947024617432,-0.1634455656665686,0.0,422.81083579866515,419.1760788203574,422.2618274863189,421.1112380919385
4.799999999999986,2.2081477044404862,-18.693471484609535,25.425939719958418,5.4126254024041955,5.989580803293196,0.0,2.675959395068448,-14.084722007167468,-0.845337342318311,-0.21780839023798215,-0.1600204459423412,0.0,467.90125410482773,468.1443383613235,465.4255660722928,467.19670915836815
4.859999999999984,2.372514937248624,-19.550670094316562,25.36263520606207,5.3997355833463025,5.980116298691954,0.0,2.80300345527799,-14.488554901839336,-1.2681662167341976,-0.20946449007590995,-0.1535399835871504,0.0,460.1672483843947,460.6575431282613,461.7227105329861,462.33714104029013
4.919999999999983,2.5440553829040433,-20.43097467475854,25.272357813630233,5.387468226778417,5.970425960615074,0.0,2.9151078789254408,-14.855280000625774,-1.7441356577053644,-0.1959716157530371,-0.18641103678284815,0.0,446.8703771316335,444.1554950419113,444.9757861766853,446.0384430084925
4.979999999999982,2.7244327221460956,-21.338364949189135,25.156887602162858,5.375710678434103,5.959669204007579,0.0,3.0972964790648407,-15.389985810124237,-2.1096768076934698,-0.19593423916740962,-0.16789223084634597,0.0,509.5314381473334,510.8274410084258,512.5851391123539,512.5558867987844
5.0399999999999805,2.9140246573684694,-22.273714179935176,25.015466225097715,5.364117945949241,5.949939154137571,0.0,3.2224277684125124,-15.788481352428535,-2.6079636666258392,-0.18826643835391604,-0.1526642420002169,0.0,460.1528925892134,461.33323441030734,461.10953756158733,461.6802620392081
5.099999999999979,3.1112939312587744,-23.233416636707005,24.84371925064889,5.35310590402845,5.942107773626514,0.0,3.353065225490202,-16.201734568447556,-3.1207700764196886,-0.17545104174315443,-0.10511626926848508,0.0,463.986932049114,467.6904321456572,466.6823367932343,467.65112390510086
5.159999999999978,3.3152987257122843,-24.21555826899204,24.638642655017136,5.342771313541961,5.935487429400652,0.0,3.447108646348685,-16.537350438972677,-3.7183145655449796,-0.16650326359772283,-0.12362981852196382,0.0,434.7846067103515,433.2184773309351,432.7678024835969,433.4913465758473
5.219999999999977,3.5245462405494554,-25.217151993916833,24.39639583217978,5.332751304416744,5.92806542631218,0.0,3.5279436814363683,-16.850508251910558,-4.359732794685894,-0.16801147718352114,-0.12384074567787608,0.0,420.67595426430574,420.6428572620943,420.58224103642624,420.4231056394194
5.279999999999975,3.7391542615909845,-26.238883208249813,24.115760516740213,5.322624661486174,5.920244148309493,0.0,3.625638774856574,-17.20827730301201,-4.9985557584892515,-0.17035266149528508,-0.14838468720061368,0.0,436.82774091089703,434.75851179335484,435.933661835002,435.709969233842
5.339999999999974,3.9591503605070315,-27.281288373148076,23.79530362207599,5.312433348864424,5.911661907229931,0.0,3.707659180732708,-17.54000500518573,-5.6871243185814215,-0.16887978626528904,-0.134063253384286,0.0,420.5234113488888,421.7424452525421,421.56835058766916,421.6663221279718
5.399999999999973,4.184765581016124,-28.34533862936378,23.43372706805099,5.3020298619161395,5.90499417224407,0.0,3.812676580748567,-17.92936030524394,-6.3699809774742615,-0.18440939870546472,-0.08519354309421816,0.0,439.08639926013484,443.1118121154998,443.04279474500953,441.7339988762555
5.4599999999999715,4.415691417773643,-29.430984909616146,23.028917375901095,5.291134365976873,5.900244631564377,0.0,3.8847922063617646,-18.26047992508426,-7.128046173467748,-0.17648712293298086,-0.06922227296703581,0.0,414.0685935702729,415.46654270742596,412.6261872742159,413.2907384708171
5.51999999999997,4.651003562279629,-30.53699236898478,22.577811213953616,5.280286810756692,5.895964309608527,0.0,3.958821508011321,-18.608127063060632,-7.913646630139567,-0.19118996498956992,-0.07594580620022466,0.0,416.22492709375615,415.631390058237,416.92940266605467,415.60766414787224
5.579999999999969,4.891615460087282,-31.666029942254056,22.079722263096418,5.268634633083387,5.89134858823849,0.0,4.061100190873625,-19.027446832445403,-8.695183499347968,-0.2010240974875532,-0.07896944405373098,0.0,441.64912792216876,441.394788607525,442.43956427690614,441.59149151589503
5.639999999999968,5.139083689228812,-32.82210941711747,21.534560067980415,5.2569078315069255,5.886354579285204,0.0,4.1870708920355195,-19.508986147315913,-9.483722115974242,-0.1861515625497947,-0.09351940790478215,0.0,464.584400196827,463.4360707340568,463.31896370148905,464.4517233473017
5.699999999999966,5.3954197838329065,-34.01017264965108,20.942469022946373,5.2456937115380065,5.881806700152927,0.0,4.356263355062876,-20.092817329124898,-10.260743277596251,-0.18844428389576356,-0.0536307162206376,0.0,499.53054000105817,502.4279850937531,500.3543433805052,500.1576578939267
5.759999999999965,5.661496593204586,-35.232899699691366,20.301896421547514,5.234836225912563,5.878624542051783,0.0,4.511706054689918,-20.66478573853517,-11.100162346889787,-0.16911791627801942,-0.05187266592317246,0.0,496.86702352511406,496.9944560500575,496.09201221665654,497.48167794503104
5.819999999999964,5.934034363670562,-36.48469358265607,19.606171815388002,5.224240331217253,5.8755874766079295,0.0,4.572592641719505,-21.06403900565402,-12.098223949972942,-0.19894051960135944,-0.04822000260616702,0.0,428.9331014928913,429.2416856457093,431.46905512238175,428.90981668008425
